genomeID	total_CDS_count	unique_CDS_count	genome_size	CDS_bases	CDS_frac	NC_bases	NC_frac	J	A	K	L	B	D	Y	V	T	M	N	Z	W	U	O	X	C	G	E	F	H	I	P	Q	R	S	noCOG
GCF_004636545	3623	3424	4110583	3462330	0.8422966	648253	0.1577034	200.666666666667	1	279.333333333333	97.3333333333333	1	35.3333333333333	0	46	107.5	197.333333333333	47	1	9.5	55.5	115.333333333333	261.5	276.666666666667	136.333333333333	332.833333333333	54.5	147.5	230	204.833333333333	72	195	100	418
GCF_005937905	6704	6684	7308410	6256418	0.8560573	1051992	0.1439427	227.916666666667	0	364.333333333333	145.333333333333	0	43.6666666666667	0	154.5	285.333333333333	290.666666666667	42.5	0	21	77	217.333333333333	68.5	429.5	325.666666666667	520.916666666667	85	242.25	464.333333333333	331.333333333333	172.25	496.666666666667	290	1408
GCF_055380625	8359	8270	9101402	7684588	0.8443301	1416814	0.1556699	245.916666666667	0	471.833333333333	191.333333333333	0	46.1666666666667	0	198	398.833333333333	380.666666666667	84.5	0	22	93.8333333333333	272.833333333333	151.833333333333	441.833333333333	409.666666666667	617.416666666667	106.5	286.75	427.666666666667	384.833333333333	167.25	530.333333333333	322	2107
GCF_038729565	8448	8392	9207815	7689379	0.8350927	1518436	0.1649073	254.416666666667	0	485.833333333333	172.833333333333	0	45.5	0	191.5	412.333333333333	357.5	80.5	0	16	92.8333333333333	277.333333333333	106.333333333333	428	451.916666666667	663.166666666667	101	297.083333333333	424.5	410.916666666667	185.25	594.25	346	2053
GCF_014163475	8615	8319	9432644	7835053	0.8306317	1597591	0.1693683	244.416666666667	0	480.333333333333	178.333333333333	0	47.1666666666667	0	207.5	404.166666666667	390.166666666667	76.5	0	22	108.333333333333	283.833333333333	195.333333333333	450.5	414.666666666667	627.916666666667	108.5	291.916666666667	424.666666666667	392	173.75	533	329	2231
GCF_004635905	3597	3390	4112699	3469917	0.843708	642782	0.156292	200.666666666667	1	279.333333333333	97.3333333333333	1	35.3333333333333	0	47	107.5	198.333333333333	47	1	9.5	55.5	115.333333333333	270.5	277.666666666667	136.333333333333	331.833333333333	54.5	147.5	231	204.833333333333	72	194	100	381
GCF_055504515	8424	8359	9136919	7662768	0.8386599	1474151	0.1613401	249.416666666667	0	472.333333333333	177.833333333333	0	45.1666666666667	0	208	401.166666666667	386.166666666667	81.5	0	20	90.8333333333333	270.833333333333	114.333333333333	448.333333333333	418.416666666667	626.666666666667	108.5	288.25	430.166666666667	386.75	167.25	530.083333333333	327	2175
GCF_055389125	8538	8447	9267513	7741542	0.8353419	1525971	0.1646581	245.416666666667	0	481.833333333333	175.833333333333	0	44.8333333333333	0	216.5	409.333333333333	393.333333333333	83	0	20.5	100.833333333333	276.833333333333	172.833333333333	438.333333333333	416.666666666667	634.916666666667	107	287.25	431.666666666667	378.5	169.25	530.333333333333	327	2196
GCF_055394845	8557	8444	9318189	7800832	0.8371618	1517357	0.1628382	247.416666666667	0	476.333333333333	196.833333333333	0	49.8333333333333	0	197.5	399	378.833333333333	81	0	20	100.833333333333	272.333333333333	174.833333333333	447.833333333333	406.333333333333	627.583333333333	108	290.25	423.666666666667	387.333333333333	166.75	536.5	328	2240
GCF_055388225	8570	8484	9338218	7817195	0.8371185	1521023	0.1628815	247.916666666667	0	484.333333333333	187.833333333333	0	48.1666666666667	0	200.5	414.833333333333	384.666666666667	85	0	23	103.833333333333	272.333333333333	127.833333333333	447.166666666667	422.333333333333	646.583333333333	110.5	295.25	445	389.833333333333	171.75	540.333333333333	333	2188
GCF_055392995	8330	8271	9072447	7627471	0.8407292	1444976	0.1592708	243.916666666667	0	479.833333333333	180.333333333333	0	48.5	0	202	403.666666666667	380	84.5	0	21.5	97.3333333333333	270.833333333333	116.333333333333	444.833333333333	408	617.25	108.5	287.25	429.166666666667	382.333333333333	168.25	529.666666666667	326	2100
GCF_055398315	8495	8408	9249333	7778517	0.8409814	1470816	0.1590186	246.916666666667	0	486.833333333333	196.833333333333	0	47.1666666666667	0	209	401.833333333333	378.666666666667	77	0	22	106.333333333333	268.833333333333	138.833333333333	443.833333333333	417.833333333333	648.083333333333	105.5	289.916666666667	440	384.833333333333	170.25	539.5	328	2147
GCF_055394655	8552	8483	9331630	7768013	0.832439	1563617	0.167561	242.916666666667	0	482.833333333333	185.833333333333	0	46.8333333333333	0	207.5	415.833333333333	377.333333333333	80	0	22.5	104.833333333333	277.833333333333	139.833333333333	438.666666666667	420.166666666667	647.416666666667	107	293.25	441	382	173.75	533.666666666667	330	2201
GCF_055394665	8674	8597	9510366	7938725	0.8347444	1571641	0.1652556	244.916666666667	0	497.333333333333	191.333333333333	0	47.3333333333333	0	210	418.333333333333	382.333333333333	85.5	0	23	112.333333333333	282.333333333333	150.833333333333	450.666666666667	427.833333333333	666.083333333333	107.5	294.25	451	385.5	172.25	544.333333333333	336	2193
GCF_055395495	8338	8265	9140032	7596276	0.8310995	1543756	0.1689005	242.916666666667	0	477.333333333333	180.833333333333	0	48.3333333333333	0	199.5	402.333333333333	378.833333333333	84.5	0	22.5	102.333333333333	271.333333333333	137.333333333333	441.833333333333	414.333333333333	628.583333333333	106	288.75	434.666666666667	373.5	170.25	528	324	2080
GCF_016127655	3455	3415	3549082	3213242	0.9053727	335840	0.09462729	199.666666666667	0	173.333333333333	141.833333333333	0	40	0	65	147	179	45.3333333333333	2	12.8333333333333	79.3333333333333	153.833333333333	61.5	131.333333333333	82.4166666666667	186.916666666667	60.5	123.333333333333	134.333333333333	191.75	44.5	184.25	185	830
GCF_009626895	3274	3137	3696624	3100825	0.8388262	595799	0.1611738	206.416666666667	1	229.833333333333	100.833333333333	1	37.5	0	51.5	115	202	28.3333333333333	1	9.83333333333333	38.8333333333333	124.833333333333	196.5	231.833333333333	123	320.75	57	133.083333333333	183.833333333333	220.5	43.75	180.833333333333	108	327
GCF_979258305	2902	2897	3012294	2707207	0.8987194	305087	0.1012806	191.333333333333	0	143.833333333333	117.833333333333	0	30.5	0	67	130.5	167	43.8333333333333	2	15.3333333333333	41.3333333333333	144.5	21	113.5	115.75	167.25	61.5	115.333333333333	134.666666666667	124.75	36.5	172.75	181	563
GCF_979258845	2836	2834	3012275	2508684	0.8328204	503591	0.1671796	178.333333333333	0	139.833333333333	110.833333333333	0	29	0	65.5	129	162	42.5	1.5	13.5	40.5	136.5	19	106.166666666667	106.25	151.75	57	108.833333333333	127.833333333333	127.75	36	170.416666666667	173	603
GCF_001506725	1644	1644	1671231	1485119	0.8886378	186112	0.1113622	164	0	36.8333333333333	62.3333333333333	0	19.1666666666667	0	28.5	48.3333333333333	125.666666666667	40	2	1	24.5	74.6666666666667	30.5	97.8333333333333	44.9166666666667	118.916666666667	51	93	36.5	83.5833333333333	6	70.75	39	345
GCF_001506965	1586	1586	1635237	1443860	0.8829668	191377	0.1170332	164	0	36.3333333333333	62.3333333333333	0	19.1666666666667	0	28.5	48.8333333333333	125.666666666667	39	2	1	24.5	74.6666666666667	25	97.8333333333333	43.9166666666667	118.916666666667	49.5	92	37.5	82.5833333333333	6	69.75	38	299
GCF_001506885	1587	1587	1640646	1456678	0.8878686	183968	0.1121314	164	0	36.3333333333333	62.8333333333333	0	19.1666666666667	0	29.5	48.8333333333333	126.666666666667	40	2	1	24.5	74.6666666666667	16.5	97.8333333333333	43.9166666666667	118.916666666667	50.5	92	37.5	83.5833333333333	6	72.75	38	300
GCF_001506985	1593	1593	1632612	1455905	0.8917642	176707	0.1082358	164.5	0	36.3333333333333	62.3333333333333	0	19.1666666666667	0	28.5	47.8333333333333	125.666666666667	40	2	1	24.5	75.1666666666667	24	97.8333333333333	43.9166666666667	118.916666666667	49.5	92	37.5	83.5833333333333	6	70.75	40	302
GCF_902385735	1758	1752	1753385	1574217	0.8978159	179168	0.1021841	163.5	0	41.3333333333333	66.3333333333333	0	19.8333333333333	0	41	62.8333333333333	146.333333333333	48.1666666666667	2	4.66666666666667	32.1666666666667	74.6666666666667	17	112.833333333333	35.9166666666667	125.416666666667	51.5	105	46.5	83.25	9	85.75	33	350
GCF_047420685	901	900	1042687	932420	0.8942473	110267	0.1057527	139.333333333333	0	22.8333333333333	50.8333333333333	1	10.5	0	5.5	18.5	40	9	2	1.5	24.5	48.5	0	35.5	33.6666666666667	47.1666666666667	15.5	41	37	26	1.5	27.6666666666667	12	250
GCF_000441615	881	880	1038817	918685	0.8843569	120132	0.1156431	139.333333333333	0	22.8333333333333	49.8333333333333	1	10.5	0	5.5	18.5	41.5	9.5	2	1	24.5	49	0	34.5	33.6666666666667	46.1666666666667	15.5	41	35	26	1.5	27.6666666666667	14	231
GCF_047414635	878	877	1039420	915856	0.8811222	123564	0.1188778	138.333333333333	0	22.8333333333333	49.8333333333333	1	10.5	0	5.5	18.5	41.5	9.5	2	1	24.5	49	0	34.5	33.6666666666667	46.1666666666667	15.5	41	35	26	1.5	27.6666666666667	14	229
GCF_047323835	3577	3428	4110804	3413391	0.8303463	697413	0.1696537	199.666666666667	1	277.333333333333	97.3333333333333	1	35.3333333333333	0	47	107.5	197.333333333333	47	1	9.5	55.5	115.333333333333	222.5	275.666666666667	134.333333333333	332.833333333333	54.5	147.5	230	204.833333333333	71	193	100	419
GCF_047417375	894	893	1043805	929318	0.8903176	114487	0.1096824	139.333333333333	0	22.8333333333333	49.8333333333333	1	10.5	0	5.5	18.5	40	9.5	2	1.5	25	48.5	0	34.5	33.6666666666667	47.1666666666667	15.5	42	36	26	1.5	27.6666666666667	12	244
GCF_039778305	886	885	1048006	923898	0.881577	124108	0.118423	138.333333333333	0	22.8333333333333	48.8333333333333	1	10.5	0	5.5	18.5	40	9.5	2	1.5	25	48.5	0	33.5	32.6666666666667	47.1666666666667	15.5	42	35	26	1.5	27.6666666666667	12	241
GCF_000590635	891	890	1042853	926096	0.8880408	116757	0.1119592	139.333333333333	0	22.8333333333333	49.8333333333333	1	10.5	0	5.5	18.5	40	9.5	2	1.5	24	47.5	0	34.5	33.6666666666667	47.1666666666667	15.5	42	35	26	1.5	27.6666666666667	12	244
GCF_018336255	881	880	1040265	919439	0.8838507	120826	0.1161493	138.333333333333	0	22.8333333333333	49.8333333333333	1	10.5	0	6.5	18.5	41.5	9.5	2	1	24.5	49	0	34.5	33.6666666666667	46.1666666666667	15.5	41	35	26	1.5	26.6666666666667	14	232
GCF_047416045	874	873	1038756	910592	0.8766178	128164	0.1233822	137.333333333333	0	22.8333333333333	49.8333333333333	1	10.5	0	5.5	18.5	41.5	8.5	2	1	24.5	48	0	34.5	33.6666666666667	46.1666666666667	15.5	41	33	26	1.5	27.6666666666667	13	231
GCF_003433255	885	884	1072952	961683	0.8962964	111269	0.1037036	138.333333333333	0	21.8333333333333	51.8333333333333	1	10.5	0	5.5	17.5	40	10.5	2	1	25	48.5	0	37	32.6666666666667	45.1666666666667	19.5	42	38	26	1.5	28.6666666666667	14	227
GCF_001007085	1040	1039	1228576	1086733	0.8845468	141843	0.1154532	143.333333333333	0	22.8333333333333	50.8333333333333	1	12.5	0	5.5	19.5	44	10	2	1	25.5	45.5	0	37	33.6666666666667	52.1666666666667	19	45.5	31	28	1.5	27.6666666666667	29	352
GCF_001007125	1041	1039	1229887	1084830	0.8820566	145057	0.1179434	143.333333333333	0	22.8333333333333	50.8333333333333	1	12.5	0	5.5	19.5	44.5	10	2	1	25	45.5	0	37	33.6666666666667	53.1666666666667	19	45.5	31	28	1.5	27.6666666666667	27	354
GCF_001007145	1041	1040	1228126	1083661	0.8823696	144465	0.1176304	143.333333333333	0	22.8333333333333	50.8333333333333	1	12.5	0	5.5	19.5	44	10	2	1	25.5	45.5	0	37	33.6666666666667	52.1666666666667	19	45.5	31	28	1.5	27.6666666666667	28	354
GCF_002998235	884	883	1072947	954498	0.8896041	118449	0.1103959	138.333333333333	0	21.8333333333333	51.8333333333333	1	10.5	0	5.5	17.5	41	10.5	2	1	25	48.5	0	37	32.6666666666667	45.1666666666667	19.5	42	38	26	1.5	28.6666666666667	14	225
GCF_005937885	6706	6686	7308448	6257576	0.8562113	1050872	0.1437887	227.916666666667	0	364.333333333333	145.333333333333	0	43.6666666666667	0	154.5	285.333333333333	290.666666666667	42.5	0	21	77	217.333333333333	68.5	429.5	325.666666666667	520.916666666667	85	242.25	464.333333333333	331.333333333333	172.25	496.666666666667	290	1410
GCF_029459635	3371	3369	3750381	3259383	0.8690805	490998	0.1309195	216.25	1	253.833333333333	96.3333333333333	0	37.3333333333333	0	80.5	93	179.833333333333	25.8333333333333	1	22.8333333333333	56.8333333333333	116.666666666667	24.5	166.666666666667	121.75	252.666666666667	83.5	147.083333333333	216.833333333333	180.083333333333	60.25	215.416666666667	124	597
GCF_039778345	899	898	1042701	934639	0.8963634	108062	0.1036366	140.333333333333	0	22.8333333333333	50.8333333333333	1	10.5	0	5.5	18.5	40	9.5	2	1.5	25	48.5	0	35.5	33.6666666666667	47.1666666666667	15.5	41	37	26	1.5	27.6666666666667	12	246
GCF_900637665	5005	5002	5602501	4847469	0.865233	755032	0.134767	211.083333333333	0	278.333333333333	156.333333333333	0	27.1666666666667	0	138.5	170.5	267.666666666667	12	2.5	1	35.5	180	38.5	147.833333333333	140.583333333333	217.333333333333	64.5	170.083333333333	146	221.916666666667	55.25	300.416666666667	147	1875
GCF_050595925	4392	4344	4980883	4329718	0.8692672	651165	0.1307328	210.583333333333	0	223.333333333333	140.833333333333	0	23.8333333333333	0	104.5	152.333333333333	235.333333333333	11	1.5	0.5	31.8333333333333	158.5	64.8333333333333	144.333333333333	130.166666666667	219.916666666667	64	162.083333333333	139	210.5	53.75	301.333333333333	117	1491
GCF_050703515	4373	4331	4951596	4309194	0.8702636	642402	0.1297364	209.583333333333	0	223.833333333333	139.833333333333	0	23.8333333333333	0	104.5	153.333333333333	235.333333333333	11	1.5	0.5	31.8333333333333	158.5	59.3333333333333	144.333333333333	129.166666666667	220.916666666667	64	162.083333333333	139.5	209.5	54.75	300.833333333333	117	1478
GCF_051144925	4437	4436	5032819	4400365	0.874334	632454	0.125666	204.583333333333	0	239.333333333333	124.833333333333	0	23	0	106.5	174	265	9.5	1	2.5	34.3333333333333	170.5	13.3333333333333	143.833333333333	161.333333333333	214.583333333333	65	156.583333333333	144	202	52.25	304	130	1495
GCF_029718585	4491	4489	4842073	4270314	0.8819186	571759	0.1180814	251	1	304.833333333333	133.333333333333	0	46.1666666666667	0	87	182.5	259.666666666667	70	1	22	70.5	169.833333333333	51.5	276.666666666667	438.75	363.416666666667	88.5	191.666666666667	136.333333333333	240.583333333333	62	200.75	156	686
GCF_052466275	4325	4316	4707797	4115282	0.8741418	592515	0.1258582	232	1	293.833333333333	141.333333333333	0	43.6666666666667	0	85	173.5	250.166666666667	118.5	1	29	49.5	157.833333333333	35.5	247.166666666667	403.416666666667	359.583333333333	85	195.166666666667	125.833333333333	264.583333333333	54.5	186.916666666667	142	649
GCF_013889875	4257	4248	4652001	4089605	0.8791066	562396	0.1208934	250.833333333333	1	292.833333333333	138.333333333333	0	44.5	0	75	173	262.5	119	2	34.5	73.8333333333333	163.666666666667	35.8333333333333	235.166666666667	403.416666666667	327.583333333333	86	191	149.333333333333	222.416666666667	60	199.25	147	569
GCF_014596855	4282	4278	4695525	4093852	0.8718625	601673	0.1281375	254.833333333333	1	293.833333333333	142.833333333333	0	46.6666666666667	0	106.5	173.5	257.666666666667	64.6666666666667	1	14.1666666666667	48.5	173.166666666667	24.3333333333333	266.5	377.916666666667	367.083333333333	97.5	198.333333333333	126.833333333333	249.583333333333	61	198.583333333333	141	595
GCF_052656865	4794	4770	5152322	4498987	0.873196	653335	0.126804	251.5	1	323.333333333333	154.333333333333	0	45.8333333333333	0	98	182.833333333333	271.333333333333	62.6666666666667	1	21.6666666666667	45.5	172.833333333333	112.333333333333	272.166666666667	428.583333333333	368.75	97	199.666666666667	126.833333333333	262.916666666667	62.5	217.416666666667	160	854
GCF_011604625	8315	8231	9142067	7656835	0.8375387	1485232	0.1624613	248.416666666667	0	476.333333333333	169.333333333333	0	45.6666666666667	0	202	399.666666666667	383.166666666667	81.5	0	20	90.8333333333333	266.833333333333	107.333333333333	451.333333333333	418.416666666667	625.666666666667	106	288.25	428.666666666667	384.25	166.25	533.083333333333	324	2098
GCF_052952515	5025	4992	5250787	4617173	0.8793297	633614	0.1206703	251.5	1	328.333333333333	164.333333333333	0	44.6666666666667	0	92.5	176	274.666666666667	60.1666666666667	1	21.1666666666667	53.8333333333333	175.833333333333	168.666666666667	272.166666666667	408.583333333333	364.75	96.5	197.166666666667	129.833333333333	253.083333333333	60.5	214.75	165	1049
GCF_023277825	2873	2872	3064238	2775351	0.9057231	288887	0.09427695	182.083333333333	1	196.333333333333	105.833333333333	0	34	0	59.5	99.5	132	7.5	0	3.5	22	101	2.5	109.333333333333	258.833333333333	196.083333333333	79.5	121.083333333333	107	107	53.25	174.166666666667	93	627
GCF_051295235	2875	2874	3064420	2771851	0.9045271	292569	0.09547288	181.083333333333	1	195.833333333333	107.833333333333	0	34	0	59.5	98	131	7.5	0	3.5	22	101	2.5	109.333333333333	259.833333333333	196.083333333333	78.5	121.583333333333	106	107	53.25	174.666666666667	92	632
GCF_052045535	2881	2880	3072024	2782225	0.9056651	289799	0.09433487	183.083333333333	1	196.833333333333	104.833333333333	0	34	0	57.5	98.5	133	7.5	0	3.5	21	101	3	111.833333333333	258.333333333333	194.583333333333	79.5	120.083333333333	106.5	107	53.25	174.166666666667	92	639
GCF_052048995	2873	2872	3065153	2774144	0.9050589	291009	0.0949411	182.083333333333	1	195.333333333333	105.833333333333	0	34	0	61.5	99.5	132	7.5	0	3.5	22	101	2.5	109.333333333333	259.833333333333	195.083333333333	79.5	121.083333333333	107	107	53.25	174.166666666667	91	628
GCF_052049005	2872	2871	3065253	2769396	0.9034804	295857	0.0965196	182.083333333333	1	195.333333333333	105.833333333333	0	34	0	61.5	99.5	132	7.5	0	3.5	22	101	2.5	109.333333333333	259.833333333333	196.083333333333	79.5	121.083333333333	107	107	53.25	173.166666666667	92	626
GCF_050308325	2872	2871	3060389	2768160	0.9045125	292229	0.09548753	181.083333333333	1	195.833333333333	105.833333333333	0	34	0	59.5	99.5	133	7.5	0	3.5	21	101	3	111.833333333333	256.333333333333	194.583333333333	79.5	121.083333333333	106.5	107	53.25	175.166666666667	92	629
GCF_050308335	2870	2869	3060330	2768044	0.904492	292286	0.095508	181.083333333333	1	195.833333333333	105.833333333333	0	34	0	59.5	99.5	133	7.5	0	3.5	21	101	3	111.833333333333	256.333333333333	194.583333333333	79.5	120.583333333333	106.5	107	53.25	174.666666666667	92	628
GCF_050308245	2871	2870	3060379	2767719	0.9043713	292660	0.09562868	181.083333333333	1	195.833333333333	105.833333333333	0	34	0	59.5	99.5	133	7.5	0	3.5	21	101	3	111.833333333333	256.333333333333	194.583333333333	79.5	121.083333333333	106.5	107	53.25	175.166666666667	92	628
GCF_050308285	2870	2869	3060391	2768013	0.9044638	292378	0.09553616	181.083333333333	1	195.833333333333	105.833333333333	0	34	0	59.5	99.5	133	7.5	0	3.5	21	101	3	111.833333333333	256.333333333333	194.583333333333	79.5	121.083333333333	106.5	107	53.25	175.166666666667	92	627
GCF_013390305	8236	8164	8995154	7584281	0.8431519	1410873	0.1568481	245.416666666667	0	476.833333333333	187.833333333333	0	45.6666666666667	0	196	398.833333333333	379.166666666667	84.5	0	22	92.8333333333333	268.833333333333	126.833333333333	441.833333333333	410.333333333333	618.583333333333	106.5	287.75	429.666666666667	382.833333333333	168.25	532.5	321	2012
GCF_051046845	2848	2847	3063813	2717163	0.8868567	346650	0.1131433	178.083333333333	1	191.833333333333	101.833333333333	0	32.5	0	58.5	99.5	128	7.5	0	3.5	20	101	2.5	107.833333333333	259.333333333333	190.583333333333	77.5	117.083333333333	106.5	105	52.25	171.166666666667	92	643
GCF_052045425	2874	2873	3063835	2775274	0.9058171	288561	0.09418294	183.083333333333	1	196.333333333333	103.833333333333	0	33.5	0	57.5	101	131	7.5	0	3.5	22	101	2.5	110.833333333333	259.833333333333	194.583333333333	79.5	119.583333333333	107	107	53.25	173.666666666667	92	633
GCF_052045545	2872	2871	3063148	2774883	0.9058926	288265	0.09410743	183.083333333333	1	196.333333333333	104.833333333333	0	33.5	0	56.5	101	131	7.5	0	3.5	22	101	2.5	110.833333333333	258.833333333333	194.083333333333	79.5	119.583333333333	107	107	53.25	172.166666666667	93	633
GCF_052048215	2879	2878	3068945	2778036	0.9052088	290909	0.09479121	182.083333333333	1	195.833333333333	103.833333333333	0	34	0	57.5	99.5	133	7.5	0	3.5	21	101	3	111.833333333333	257.333333333333	193.583333333333	79.5	120.083333333333	106.5	107	53.25	175.166666666667	93	639
GCF_052048225	2872	2871	3060407	2773040	0.9061017	287367	0.0938983	182.083333333333	1	195.333333333333	103.833333333333	0	33.5	0	57.5	101	131	7.5	0	3.5	21	101	2.5	111.833333333333	258.833333333333	194.583333333333	79.5	120.083333333333	107	107	53.25	174.166666666667	93	632
GCF_052751415	3097	3097	3313938	3000778	0.9055022	313160	0.09449785	182.583333333333	1	208.833333333333	97.8333333333333	0	34.5	0	60.5	104.5	137.5	8	0	4	19	107	1.5	103.333333333333	310.166666666667	206.916666666667	80	134.083333333333	113	131.5	54.75	186.5	100	710
GCF_055470675	2863	2862	3060303	2750722	0.8988398	309581	0.1011602	180.083333333333	1	194.833333333333	105.833333333333	0	33	0	58.5	99.5	133	7.5	0	3.5	21	99.5	3	111.333333333333	255.333333333333	193.083333333333	79.5	120.583333333333	106.5	107	53.25	176.166666666667	92	628
GCF_055472345	2863	2862	3060336	2754668	0.9001195	305668	0.09988054	180.083333333333	1	194.833333333333	105.833333333333	0	34	0	59.5	99.5	132	7.5	0	3.5	21	99.5	3	111.333333333333	256.333333333333	192.583333333333	79.5	120.083333333333	106.5	107	53.25	176.166666666667	92	627
GCF_055471125	2865	2864	3060284	2752473	0.8994175	307811	0.1005825	180.083333333333	1	194.833333333333	105.833333333333	0	33	0	59.5	99.5	132	7.5	0	3.5	21	100.5	3	111.333333333333	255.333333333333	191.583333333333	79.5	118.583333333333	106.5	107	54.25	175.666666666667	92	632
GCF_037914985	3530	3526	4073886	3348310	0.8218959	725576	0.1781041	217.166666666667	0	318.166666666667	110.833333333333	0	74.3333333333333	0	119	211	188.5	42.1666666666667	2	5.16666666666667	27.6666666666667	92.6666666666667	19	178.5	267.333333333333	250.833333333333	84	124.166666666667	78.1666666666667	145.5	30	209.833333333333	111	623
GCF_013752735	8499	8446	9226248	7728915	0.8377094	1497333	0.1622906	254.416666666667	0	491.833333333333	174.833333333333	0	45	0	196.5	412.833333333333	358.5	80.5	0	17	98.8333333333333	278.333333333333	111.833333333333	427	448.916666666667	664.166666666667	100	297.583333333333	422	411.916666666667	186.25	600.75	350	2070
GCF_048684865	3635	3633	4163377	3423466	0.822281	739911	0.177719	215.666666666667	0	318.166666666667	118.833333333333	0	74.8333333333333	0	125	208.5	186	42.1666666666667	2	5.16666666666667	26.1666666666667	94.1666666666667	45	184	266.333333333333	252.833333333333	82	122.666666666667	78.1666666666667	152	28	208.333333333333	115	684
GCF_047551115	3692	3690	4201677	3451036	0.8213473	750641	0.1786527	217.666666666667	0	322.666666666667	122.833333333333	0	74.8333333333333	0	128	208.5	190	42.1666666666667	2	5.16666666666667	27.1666666666667	93.1666666666667	48	181.5	267.833333333333	252.333333333333	82.5	123.666666666667	78.1666666666667	152.5	28	209.333333333333	114	720
GCF_003313585	3707	3705	4229629	3472641	0.8210273	756988	0.1789727	216.666666666667	0	323.166666666667	125.833333333333	0	75.8333333333333	0	127	208.5	187	42.1666666666667	2	5.16666666666667	26.1666666666667	94.1666666666667	56	184	267.333333333333	254.333333333333	82.5	123.666666666667	78.1666666666667	152	28	211.333333333333	114	722
GCF_003457035	3888	3854	4253783	3483945	0.8190227	769838	0.1809773	211.666666666667	0	323.666666666667	141.833333333333	0	71.8333333333333	0	119.5	205	192	42	2	4.5	31	92.1666666666667	58	181.666666666667	256.333333333333	249.833333333333	83.5	123.666666666667	73.8333333333333	148.5	32	210.5	113	920
GCF_049201105	3657	3655	4179068	3440523	0.8232752	738545	0.1767248	216.666666666667	0	321.166666666667	117.833333333333	0	74.8333333333333	0	127	206.5	186.5	42.6666666666667	2	5.16666666666667	28.1666666666667	93.6666666666667	44	182.5	267.333333333333	253.333333333333	82	123.666666666667	78.1666666666667	153.5	28	205.333333333333	114	703
GCF_055361285	3556	3554	4094488	3357238	0.8199409	737250	0.1800591	217.666666666667	0	322.166666666667	112.833333333333	0	73.3333333333333	0	117.5	203.5	187	42.1666666666667	1.5	5.16666666666667	28.1666666666667	94.1666666666667	22	178	268.333333333333	246.333333333333	83	123.666666666667	75.1666666666667	146.5	24.5	211.333333333333	113	659
GCF_049532795	3570	3548	4071592	3334351	0.8189305	737241	0.1810695	223.166666666667	0	303.166666666667	127.833333333333	0	72.8333333333333	0	117	205.5	185.5	19.6666666666667	2	4.66666666666667	28.6666666666667	94.6666666666667	33.5	179.5	257.833333333333	242.333333333333	84	123.166666666667	73.1666666666667	143.5	25	205.333333333333	115	703
GCF_042449905	3623	3621	4119929	3369494	0.8178524	750435	0.1821476	221.166666666667	0	309.166666666667	126.833333333333	0	72.8333333333333	0	121	211.5	195	20.3333333333333	2	4.33333333333333	32.3333333333333	95.6666666666667	34.5	179.5	255.333333333333	242.833333333333	83.5	121.666666666667	72.1666666666667	145.5	25	205.833333333333	117	728
GCF_015351935	3707	3693	4177695	3442023	0.8239048	735672	0.1760952	216.166666666667	0	316.166666666667	117.833333333333	0	73.8333333333333	0	115	203	188.5	42.6666666666667	2	5.16666666666667	28.6666666666667	94.1666666666667	42	179	261.333333333333	246.333333333333	81	121.666666666667	76.1666666666667	151.5	29.5	208.333333333333	113	794
GCF_018603455	3503	3501	3998707	3275662	0.8191803	723045	0.1808197	221.166666666667	0	298.166666666667	116.833333333333	0	71.3333333333333	0	116	205.5	183.5	19.1666666666667	2	4.66666666666667	25.6666666666667	95.6666666666667	41.5	179.5	256.833333333333	243.333333333333	85	123.666666666667	72.1666666666667	143.5	25	205.833333333333	114	653
GCF_014163455	8349	8258	9109292	7622053	0.8367339	1487239	0.1632661	243.416666666667	0	472.333333333333	172.333333333333	0	46.1666666666667	0	198.5	401.166666666667	384.666666666667	74.5	0	20.5	101.333333333333	269.833333333333	164.333333333333	440.5	410.666666666667	624.916666666667	106.5	286.916666666667	423.666666666667	386	170.75	529	323	2098
GCF_016767035	3453	3442	3951345	3228270	0.8170053	723075	0.1829947	219.166666666667	0	296.166666666667	106.833333333333	0	71.3333333333333	0	114	205.5	182.5	19.1666666666667	2	4.66666666666667	24.6666666666667	94.6666666666667	28.5	179.5	260.833333333333	242.333333333333	85	123.666666666667	72.1666666666667	143.5	25	205.833333333333	114	632
GCF_025758245	3673	3668	4204257	3455951	0.8220123	748306	0.1779877	218.166666666667	0	325.166666666667	122.833333333333	0	74.8333333333333	0	131.5	209.5	187	42.1666666666667	2	5.16666666666667	26.1666666666667	94.1666666666667	47	184	267.333333333333	253.333333333333	82.5	122.666666666667	78.1666666666667	152	28	206.333333333333	114	699
GCF_037930055	3672	3646	4121275	3397788	0.8244507	723487	0.1755493	217.166666666667	0	311.166666666667	118.833333333333	0	76.8333333333333	0	115	206.5	187	42.1666666666667	2	5.16666666666667	28.1666666666667	95.1666666666667	37	178	267.833333333333	245.833333333333	82	125.166666666667	77.1666666666667	149.5	27	212.333333333333	112	753
GCF_037931695	3588	3584	4115891	3385106	0.8224479	730785	0.1775521	216.666666666667	0	319.166666666667	110.833333333333	0	74.8333333333333	0	123	217	194	42.1666666666667	2	5.16666666666667	31.1666666666667	92.6666666666667	19	178	264.333333333333	250.833333333333	84	125.166666666667	78.1666666666667	148.5	27	211.333333333333	111	662
