genomeQ	genomeR	total_CDS_bases_a	unmapped_CDS_bases_b	fract_CDS_unmapped_X	total_NC_bases_c	unmapped_NC_bases_d	frac_NC_unmapped_Y	genomeQ_size	unmapped_bases
GCF_023516275	GCF_023516355	2298394	0	0	357193	0	0	2655587	0
GCF_023516355	GCF_023516275	2300579	0	0	357380	0	0	2657959	0
GCF_023516355	GCF_030370295	2284478	18727	0.00819749632082253	364521	5774	0.0158399653243572	2648999	24501
GCF_030370295	GCF_023516355	2298394	14247	0.00619867611906401	357193	3421	0.00957745532527233	2655587	17668
GCF_030370275	GCF_030370335	2326316	41651	0.0179042743978032	370765	8143	0.0219626987444877	2697081	49794
GCF_030370335	GCF_030370275	2427986	0	0	390795	0	0	2818781	0
GCF_030370315	GCF_030370335	2326316	0	0	370765	0	0	2697081	0
GCF_030370335	GCF_030370315	2324802	0	0	372165	0	0	2696967	0
GCF_042500455	GCF_042604765	2182577	0	0	342222	0	0	2524799	0
GCF_042604765	GCF_042500455	2159167	0	0	365597	0	0	2524764	0
GCF_042513895	GCF_042604765	2182577	0	0	342222	0	0	2524799	0
GCF_042604765	GCF_042513895	2182562	0	0	342222	0	0	2524784	0
GCF_042604735	GCF_042604765	2182577	0	0	342222	0	0	2524799	0
GCF_042604765	GCF_042604735	2182577	0	0	342222	0	0	2524799	0
GCF_009831375	GCF_026278305	3187704	0	0	402566	0	0	3590270	0
GCF_026278305	GCF_009831375	3144987	27596	0.00877459906829504	404204	2502	0.00618994369179919	3549191	30098
GCF_025914055	GCF_035658255	3434582	0	0	495211	0	0	3929793	0
GCF_035658255	GCF_025914055	3436255	0	0	493536	0	0	3929791	0
GCF_016904015	GCF_025152275	2842936	0	0	354007	0	0	3196943	0
GCF_025152275	GCF_016904015	2842853	0	0	354087	0	0	3196940	0
GCF_025152275	GCF_030167985	2834714	0	0	360852	0	0	3195566	0
GCF_030167985	GCF_025152275	2842936	0	0	354007	0	0	3196943	0
GCF_026278305	GCF_026278325	3187692	0	0	401929	0	0	3589621	0
GCF_026278325	GCF_026278305	3187704	0	0	402566	0	0	3590270	0
GCF_964271925	GCF_964272305	2810876	0	0	363949	0	0	3174825	0
GCF_964272305	GCF_964271925	2809901	0	0	366342	0	0	3176243	0
GCF_964271945	GCF_964272315	3100182	22617	0.00729537814231552	402461	2260	0.00561545093810332	3502643	24877
GCF_964272315	GCF_964271945	3113358	12537	0.00402684175735653	398381	2463	0.00618252376493859	3511739	15000
GCF_964271955	GCF_964272015	3087990	737	0.000238666575992798	401297	4	9.96767979825416e-06	3489287	741
GCF_964272015	GCF_964271955	3082439	5849	0.00189752335731542	398941	3052	0.007650254047591	3481380	8901
GCF_964272045	GCF_964272245	2797262	0	0	374929	0	0	3172191	0
GCF_964272245	GCF_964272045	2799303	0	0	374118	0	0	3173421	0
GCF_964272135	GCF_964272285	3295803	0	0	456712	0	0	3752515	0
GCF_964272285	GCF_964272135	3295629	0	0	457031	0	0	3752660	0
GCF_964272155	GCF_964272295	2754198	0	0	374431	0	0	3128629	0
GCF_964272295	GCF_964272155	2754189	0	0	374440	0	0	3128629	0
GCF_964272215	GCF_964272325	3259825	60538	0.0185709355563566	442277	8122	0.0183640569145581	3702102	68660
GCF_964272325	GCF_964272215	3283870	31731	0.00966268457642964	458125	5680	0.0123983628922237	3741995	37411
GCF_029931445	GCF_038049955	3785410	78083	0.0206273560856024	596811	15779	0.0264388558521877	4382221	93862
GCF_038049955	GCF_029931445	3828735	23901	0.00624253180227934	622429	3564	0.00572595428554903	4451164	27465
GCF_964272275	GCF_964272285	3295803	0	0	456712	0	0	3752515	0
GCF_964272285	GCF_964272275	3294847	1580	0.00047953668258344	456457	176	0.000385578488225616	3751304	1756
GCF_038095675	GCF_038095685	912480	0	0	150497	0	0	1062977	0
GCF_038095685	GCF_038095675	912741	0	0	150215	0	0	1062956	0
GCF_038095685	GCF_038095715	913016	0	0	149167	0	0	1062183	0
GCF_038095715	GCF_038095685	912480	0	0	150497	0	0	1062977	0
GCF_038095685	GCF_038095755	934169	0	0	151768	0	0	1085937	0
GCF_038095755	GCF_038095685	912480	16986	0.0186152025249868	150497	4476	0.0297414566403317	1062977	21462
GCF_038096005	GCF_038096035	889507	508	0.000571102869342231	143621	5	3.48138503422201e-05	1033128	513
GCF_038096035	GCF_038096005	887459	0	0	141548	0	0	1029007	0
GCF_045006005	GCF_045006015	770344	0	0	156828	0	0	927172	0
GCF_045006015	GCF_045006005	778554	0	0	148662	0	0	927216	0
GCF_000020065	GCF_900660715	719137	14019	0.0194941992972132	87072	1374	0.0157800441014333	806209	15393
GCF_900660715	GCF_000020065	731002	0	0	89451	0	0	820453	0
GCF_003269445	GCF_900660735	631189	0	0	58320	0	0	689509	0
GCF_900660735	GCF_003269445	607724	1528	0.00251429925426674	51828	119	0.00229605618584549	659552	1647
GCF_046543865	GCF_054161265	620741	687	0.00110674178119377	65811	0	0	686552	687
GCF_054161265	GCF_046543865	618606	0	0	66306	0	0	684912	0
GCF_051027325	GCF_054686585	635712	0	0	72140	0	0	707852	0
GCF_054686585	GCF_051027325	636227	2889	0.00454083212438328	68648	385	0.00560832070854213	704875	3274
GCF_032681245	GCF_041053155	3909020	2073	0.000530311945193424	575218	176	0.000305970953621062	4484238	2249
GCF_041053155	GCF_032681245	3675055	8952	0.00243588191197139	542362	1061	0.00195625799742607	4217417	10013
GCF_051027345	GCF_977970125	666685	0	0	71060	0	0	737745	0
GCF_977970125	GCF_051027345	655412	0	0	83357	0	0	738769	0
GCF_054457775	GCF_977970075	654548	0	0	75423	0	0	729971	0
GCF_977970075	GCF_054457775	655490	0	0	74481	0	0	729971	0
GCF_054457795	GCF_054457855	665351	0	0	73566	0	0	738917	0
GCF_054457855	GCF_054457795	671589	0	0	70623	0	0	742212	0
GCF_054457855	GCF_977970095	665040	0	0	73881	0	0	738921	0
GCF_977970095	GCF_054457855	665351	0	0	73566	0	0	738917	0
GCF_054457855	GCF_977970125	666685	0	0	71060	0	0	737745	0
GCF_977970125	GCF_054457855	665351	0	0	73566	0	0	738917	0
GCF_048164805	GCF_048164815	6615931	0	0	1203147	0	0	7819078	0
GCF_048164815	GCF_048164805	6464546	1575	0.000243636598765018	1309998	300	0.000229007983218295	7774544	1875
GCF_000010685	GCF_000195835	3718552	3228	0.000868079833225406	631352	396	0.00062722538298762	4349904	3624
GCF_000195835	GCF_000010685	3729618	20106	0.00539090062306649	642093	3170	0.00493697953411733	4371711	23276
GCF_000195835	GCF_039555365	3702226	23773	0.00642127195908624	648350	5375	0.00829027531425927	4350576	29148
GCF_039555365	GCF_000195835	3718552	14545	0.00391146876526132	631352	5515	0.00873522218984022	4349904	20060
GCF_000400615	GCF_002116795	3822974	448	0.00011718625342469	608911	52	8.53983587092367e-05	4431885	500
GCF_002116795	GCF_000400615	3820355	1385	0.000362531754247969	593970	10	1.68358671313366e-05	4414325	1395
GCF_000698475	GCF_000706665	3808448	9746	0.00255904767506344	602340	4799	0.00796726101537338	4410788	14545
GCF_000706665	GCF_000698475	3814752	7670	0.00201061563110787	570766	5176	0.0090685149430765	4385518	12846
GCF_035658255	GCF_046736005	3433715	0	0	496068	0	0	3929783	0
GCF_046736005	GCF_035658255	3434582	0	0	495211	0	0	3929793	0
GCF_001895785	GCF_014899645	3877465	3561	0.000918383531508344	531423	136	0.000255916661491881	4408888	3697
GCF_014899645	GCF_001895785	3859260	37395	0.00968968144151988	500565	9097	0.0181734639856962	4359825	46492
GCF_002116795	GCF_014900515	3815175	11166	0.00292673337396057	610247	1419	0.00232528795717144	4425422	12585
GCF_014900515	GCF_002116795	3822974	697	0.000182318791600466	608911	274	0.000449983659352516	4431885	971
GCF_002116795	GCF_030323745	3845341	3743	0.000973385715337079	570297	458	0.000803090319605399	4415638	4201
GCF_030323745	GCF_002116795	3822974	971	0.000253990741239674	608911	0	0	4431885	971
GCF_002886945	GCF_051294595	3897768	0	0	512398	0	0	4410166	0
GCF_051294595	GCF_002886945	3867600	0	0	543843	0	0	4411443	0
GCF_007833935	GCF_051132375	3869716	8098	0.00209266002983165	541230	4322	0.0079855144762855	4410946	12420
GCF_051132375	GCF_007833935	3857982	10331	0.00267782483173846	568543	1262	0.00221970897539852	4426525	11593
GCF_007833935	GCF_965124865	3856642	17759	0.00460478312480132	559725	818	0.0014614319531913	4416367	18577
GCF_965124865	GCF_007833935	3857982	9499	0.00246216804536672	568543	1203	0.00211593494247577	4426525	10702
GCF_008761675	GCF_014899525	3838714	11656	0.00303643355561263	567802	1217	0.00214335278847204	4406516	12873
GCF_014899525	GCF_008761675	3686297	17449	0.00473347643990704	730374	699	0.000957043925440938	4416671	18148
GCF_014899245	GCF_014899285	3836289	0	0	584027	0	0	4420316	0
GCF_014899285	GCF_014899245	3847021	0	0	573294	0	0	4420315	0
GCF_014899245	GCF_014899365	3848210	7013	0.00182240574189039	578404	285	0.000492735181637748	4426614	7298
GCF_014899365	GCF_014899245	3847021	18629	0.00484244822162395	573294	4726	0.00824358880434821	4420315	23355
GCF_014899525	GCF_982191695	3896460	11626	0.00298373395338333	518996	1688	0.0032524335447672	4415456	13314
GCF_982191695	GCF_014899525	3838714	13313	0.00346808853173224	567802	2342	0.00412467726425761	4406516	15655
GCF_046736005	GCF_047040205	3388304	43270	0.0127704007668733	483427	11553	0.0238981273284281	3871731	54823
GCF_047040205	GCF_046736005	3433715	0	0	496068	0	0	3929783	0
GCF_014899645	GCF_029867265	3857404	11901	0.00308523556257006	536371	1042	0.00194268519364395	4393775	12943
GCF_029867265	GCF_014899645	3877465	4064	0.00104810746196291	531423	175	0.000329304527654994	4408888	4239
GCF_014900515	GCF_039906425	3704116	4109	0.00110930651199908	697651	1954	0.00280082734777131	4401767	6063
GCF_039906425	GCF_014900515	3815175	4526	0.00118631517558172	610247	5352	0.0087702192718686	4425422	9878
GCF_017901095	GCF_017901115	3905150	40585	0.0103926865805411	510849	2822	0.00552413726952583	4415999	43407
GCF_017901115	GCF_017901095	3943056	0	0	516393	0	0	4459449	0
GCF_017901115	GCF_982191695	3896460	0	0	518996	0	0	4415456	0
GCF_982191695	GCF_017901115	3905150	0	0	510849	0	0	4415999	0
GCF_022870165	GCF_965124535	3721189	8866	0.0023825718070219	661703	1548	0.00233941813774458	4382892	10414
GCF_965124535	GCF_022870165	3711467	3903	0.00105160573972502	680102	126	0.000185266327697904	4391569	4029
GCF_038096075	GCF_047302475	3796845	3988	0.0010503457475878	577465	995	0.00172304815010434	4374310	4983
GCF_047302475	GCF_038096075	3758723	21977	0.00584693258854137	594976	4971	0.00835495885548325	4353699	26948
GCF_051294325	GCF_051294365	3898228	0	0	511941	0	0	4410169	0
GCF_051294365	GCF_051294325	3898160	0	0	512009	0	0	4410169	0
GCF_051294325	GCF_051294595	3897768	0	0	512398	0	0	4410166	0
GCF_051294595	GCF_051294325	3898160	0	0	512009	0	0	4410169	0
GCF_001605725	GCF_001677135	5134491	0	0	470354	0	0	5604845	0
GCF_001677135	GCF_001605725	5100989	26930	0.0052793683734664	472792	1866	0.00394676728878661	5573781	28796
GCF_001606215	GCF_001610615	4763100	62808	0.0131863702210745	454808	6912	0.0151976218536174	5217908	69720
GCF_001610615	GCF_001606215	4781883	40639	0.00849853499134128	460488	3587	0.00778956237730408	5242371	44226
GCF_016726305	GCF_025146315	4081285	0	0	489514	0	0	4570799	0
GCF_025146315	GCF_016726305	4082996	0	0	487945	0	0	4570941	0
GCF_004101725	GCF_004101745	3399181	9425	0.00277272672446686	545740	1442	0.00264228387144061	3944921	10867
GCF_004101745	GCF_004101725	3389628	20678	0.00610037443636883	544471	5520	0.0101382810103752	3934099	26198
GCF_001606295	GCF_017190695	4659120	0	0	415738	0	0	5074858	0
GCF_017190695	GCF_001606295	4667696	0	0	406526	0	0	5074222	0
GCF_001606315	GCF_021251405	4592452	182294	0.0396942635437453	426071	16610	0.0389841129764757	5018523	198904
GCF_021251405	GCF_001606315	4772727	29229	0.0061241717785241	415780	4532	0.0108999951897638	5188507	33761
GCF_001610675	GCF_001677215	4836048	0	0	495086	0	0	5331134	0
GCF_001677215	GCF_001610675	4831998	0	0	498956	0	0	5330954	0
GCF_001677175	GCF_004209835	4472645	105521	0.0235925274641739	416728	6249	0.0149953926781978	4889373	111770
GCF_004209835	GCF_001677175	4450313	133844	0.0300751879699248	416944	14272	0.0342300165010169	4867257	148116
GCF_002140035	GCF_004209815	4484091	34070	0.00759797247647294	416943	2355	0.00564825407789554	4901034	36425
GCF_004209815	GCF_002140035	4513108	2781	0.000616205063118365	423362	0	0	4936470	2781
GCF_004027995	GCF_021251405	4592452	65971	0.0143650929830078	426071	3945	0.00925902021024665	5018523	69916
GCF_021251405	GCF_004027995	4529287	8145	0.00179829628813542	546242	4971	0.00910036211056638	5075529	13116
GCF_004209815	GCF_004209835	4472645	0	0	416728	0	0	4889373	0
GCF_004209835	GCF_004209815	4484091	0	0	416943	0	0	4901034	0
GCF_004209815	GCF_014843195	4687266	76026	0.0162196896869092	497352	7242	0.0145611156685808	5184618	83268
GCF_014843195	GCF_004209815	4484091	329010	0.0733727303928488	416943	38777	0.0930031203305968	4901034	367787
GCF_004209815	GCF_041501455	4595698	12523	0.00272493971535989	424852	615	0.00144756291602723	5020550	13138
GCF_041501455	GCF_004209815	4484091	123695	0.0275853010119554	416943	11398	0.0273370700551394	4901034	135093
GCF_016446355	GCF_016767715	4623060	0	0	438117	0	0	5061177	0
GCF_016767715	GCF_016446355	4630829	0	0	430245	0	0	5061074	0
GCF_020091405	GCF_024758225	5451698	0	0	1478071	1841	0.00124554233186362	6929769	1841
GCF_024758225	GCF_020091405	6182651	5281	0.000854164338242608	753087	1075	0.00142745791654882	6935738	6356
GCF_017183795	GCF_017189375	4698677	6096	0.00129738647708706	421669	20	4.74305675778869e-05	5120346	6116
GCF_017189375	GCF_017183795	4622617	88321	0.0191062768124636	403530	13563	0.0336108839491488	5026147	101884
GCF_017183835	GCF_017190695	4659120	45674	0.0098031387901578	415738	5274	0.0126858742765877	5074858	50948
GCF_017190695	GCF_017183835	4705154	16853	0.00358181687570694	402249	1439	0.00357738614639191	5107403	18292
GCF_017189355	GCF_017190695	4659120	0	0	415738	0	0	5074858	0
GCF_017190695	GCF_017189355	4659327	516	0.000110745607681109	414296	42	0.00010137679340375	5073623	558
GCF_017189415	GCF_017190695	4659120	228059	0.0489489431480623	415738	26994	0.0649303166898383	5074858	255053
GCF_017190695	GCF_017189415	4855901	42048	0.00865915511868961	431050	3058	0.00709430460503422	5286951	45106
GCF_017190695	GCF_046529355	4704896	20339	0.00432294358897625	404061	3658	0.00905308851881275	5108957	23997
GCF_046529355	GCF_017190695	4659120	50549	0.0108494737203592	415738	6668	0.0160389476064252	5074858	57217
GCF_020735485	GCF_020735505	4446425	0	0	387110	0	0	4833535	0
GCF_020735505	GCF_020735485	4449118	0	0	384271	0	0	4833389	0
GCF_046529365	GCF_046529375	4484845	7786	0.00173606891654004	396880	844	0.00212658738157629	4881725	8630
GCF_046529375	GCF_046529365	4489850	0	0	408883	0	0	4898733	0
GCF_000015005	GCF_000767605	6394503	0	0	593766	0	0	6988269	0
GCF_000767605	GCF_000015005	6330088	0	0	658121	0	0	6988209	0
GCF_000317305	GCF_001580405	5009762	0	0	411576	0	0	5421338	0
GCF_001580405	GCF_000317305	5009890	0	0	411377	0	0	5421267	0
GCF_000767605	GCF_024600035	6414101	0	0	591371	0	0	7005472	0
GCF_024600035	GCF_000767605	6394503	231	3.61247777974301e-05	593766	21	3.53674679924415e-05	6988269	252
GCF_000015445	GCF_001559035	1138688	0	0	304722	0	0	1443410	0
GCF_001559035	GCF_000015445	1145890	0	0	299131	0	0	1445021	0
GCF_001580405	GCF_003367335	4986325	0	0	435058	0	0	5421383	0
GCF_003367335	GCF_001580405	5009762	0	0	411576	0	0	5421338	0
GCF_009931355	GCF_010731575	5538639	163	2.94296125817191e-05	503827	0	0	6042466	163
GCF_010731575	GCF_009931355	5516695	0	0	502844	0	0	6019539	0
GCF_010727725	GCF_900637205	5041021	2276	0.000451495837847135	420748	331	0.000786694173234335	5461769	2607
GCF_900637205	GCF_010727725	5009164	6852	0.00136789292584551	472897	517	0.00109326132329027	5482061	7369
GCF_022179545	GCF_036585175	5809775	2161	0.000371959327168436	526712	101	0.000191755646349428	6336487	2262
GCF_036585175	GCF_022179545	5850577	12616	0.00215636850861035	555495	2993	0.00538798729061468	6406072	15609
GCF_029391755	GCF_036585175	5809775	0	0	526712	0	0	6336487	0
GCF_036585175	GCF_029391755	5787792	0	0	548508	0	0	6336300	0
GCF_036585175	GCF_050888305	5803694	9444	0.00162723947885605	530221	606	0.00114291965048536	6333915	10050
GCF_050888305	GCF_036585175	5809775	0	0	526712	0	0	6336487	0
GCF_000143865	GCF_051054235	911647	4762	0.00522351304836192	259749	2184	0.0084081170668607	1171396	6946
GCF_051054235	GCF_000143865	939488	310	0.000329966960727545	254320	103	0.000405001572821642	1193808	413
GCF_000953375	GCF_011464195	784062	0	0	233211	0	0	1017273	0
GCF_011464195	GCF_000953375	789973	0	0	226787	0	0	1016760	0
GCF_000953375	GCF_011464975	793371	0	0	223887	0	0	1017258	0
GCF_011464975	GCF_000953375	789973	0	0	226787	0	0	1016760	0
GCF_011464035	GCF_011464375	780709	370	0.000473928185790096	236048	0	0	1016757	370
GCF_011464375	GCF_011464035	789510	0	0	227648	0	0	1017158	0
GCF_000253015	GCF_028571385	1219562	1640	0.00134474508061091	314185	110	0.000350112195044321	1533747	1750
GCF_028571385	GCF_000253015	1197287	7778	0.00649635383997321	325456	607	0.00186507546334988	1522743	8385
GCF_011464035	GCF_029783395	789796	0	0	227490	0	0	1017286	0
GCF_029783395	GCF_011464035	789510	0	0	227648	0	0	1017158	0
GCF_018406545	GCF_051054235	911647	4601	0.00504690960426569	259749	1887	0.00726470554265849	1171396	6488
GCF_051054235	GCF_018406545	878371	14077	0.0160262576974877	279763	4842	0.0173075067110376	1158134	18919
GCF_051053605	GCF_051053785	987988	0	0	121343	0	0	1109331	0
GCF_051053785	GCF_051053605	985872	0	0	123503	0	0	1109375	0
GCF_000027325	GCF_054926295	526791	0	0	53266	0	0	580057	0
GCF_054926295	GCF_000027325	537240	0	0	42836	0	0	580076	0
GCF_000027345	GCF_009948395	686959	0	0	129465	0	0	816424	0
GCF_009948395	GCF_000027345	673453	0	0	142941	0	0	816394	0
GCF_000286775	GCF_000286815	798726	0	0	127924	0	0	926650	0
GCF_000286815	GCF_000286775	807412	1485	0.00183920972192635	131457	38	0.000289067908137262	938869	1523
GCF_000319675	GCF_001272775	685220	0	0	131363	0	0	816583	0
GCF_001272775	GCF_000319675	684417	0	0	132079	0	0	816496	0
GCF_000319675	GCF_002127985	684266	0	0	132026	0	0	816292	0
GCF_002127985	GCF_000319675	684417	0	0	132079	0	0	816496	0
GCF_000319675	GCF_002128065	682799	0	0	133660	0	0	816459	0
GCF_002128065	GCF_000319675	684417	0	0	132079	0	0	816496	0
GCF_000319675	GCF_009944075	681509	0	0	135009	0	0	816518	0
GCF_009944075	GCF_000319675	684417	0	0	132079	0	0	816496	0
GCF_000612965	GCF_001291465	1373822	0	0	531561	0	0	1905383	0
GCF_001291465	GCF_000612965	1373507	0	0	531876	0	0	1905383	0
GCF_001272735	GCF_002128065	682799	0	0	133660	0	0	816459	0
GCF_002128065	GCF_001272735	684820	0	0	131584	0	0	816404	0
GCF_001272875	GCF_001901705	677505	0	0	139770	0	0	817275	0
GCF_001901705	GCF_001272875	681869	0	0	135300	0	0	817169	0
GCF_001272875	GCF_002128185	688370	0	0	128668	0	0	817038	0
GCF_002128185	GCF_001272875	681869	0	0	135300	0	0	817169	0
GCF_001901705	GCF_002128285	682930	0	0	134322	0	0	817252	0
GCF_002128285	GCF_001901705	677505	0	0	139770	0	0	817275	0
GCF_002090235	GCF_002090275	673964	0	0	142440	0	0	816404	0
GCF_002090275	GCF_002090235	685925	0	0	130453	0	0	816378	0
GCF_002090275	GCF_002090295	680359	263	0.000386560624611418	135550	0	0	815909	263
GCF_002090295	GCF_002090275	673964	0	0	142440	0	0	816404	0
GCF_002128025	GCF_009948395	686959	0	0	129465	0	0	816424	0
GCF_009948395	GCF_002128025	689391	0	0	127101	0	0	816492	0
GCF_002355715	GCF_009939745	681604	0	0	136841	0	0	818445	0
GCF_009939745	GCF_002355715	685912	0	0	131187	0	0	817099	0
GCF_009939745	GCF_009944725	685790	237	0.000345586841452923	129896	97	0.000746751247151567	815686	334
GCF_009944725	GCF_009939745	681604	0	0	136841	0	0	818445	0
GCF_009939745	GCF_042849265	689437	0	0	129186	0	0	818623	0
GCF_042849265	GCF_009939745	681604	0	0	136841	0	0	818445	0
GCF_001281405	GCF_051016095	1174951	0	0	292765	0	0	1467716	0
GCF_051016095	GCF_001281405	1156427	806	0.000696974387488359	311268	3	9.63799683873704e-06	1467695	809
GCF_009939765	GCF_009946845	683696	0	0	132825	0	0	816521	0
GCF_009946845	GCF_009939765	684533	0	0	132004	0	0	816537	0
GCF_009941325	GCF_009946845	683696	0	0	132825	0	0	816521	0
GCF_009946845	GCF_009941325	683431	0	0	132989	0	0	816420	0
GCF_009945165	GCF_009947575	685603	0	0	131078	0	0	816681	0
GCF_009947575	GCF_009945165	687638	0	0	128794	0	0	816432	0
GCF_009947575	GCF_042854015	688308	0	0	128038	0	0	816346	0
GCF_042854015	GCF_009947575	685603	0	0	131078	0	0	816681	0
GCF_022349965	GCF_029815015	832812	0	0	145207	0	0	978019	0
GCF_029815015	GCF_022349965	822288	1958	0.00238116085848267	146048	387	0.00264981375985977	968336	2345
GCF_022349965	GCF_036289305	808223	5146	0.00636705463714841	167407	3202	0.0191270376985431	975630	8348
GCF_036289305	GCF_022349965	822288	356	0.00043293833790594	146048	240	0.0016432953549518	968336	596
GCF_022349985	GCF_029815015	832812	0	0	145207	0	0	978019	0
GCF_029815015	GCF_022349985	831111	0	0	148197	0	0	979308	0
GCF_042848455	GCF_042855365	685429	0	0	131042	0	0	816471	0
GCF_042855365	GCF_042848455	687914	0	0	128768	0	0	816682	0
GCF_000829335	GCF_003925935	717934	763	0.00106277178682163	87983	0	0	805917	763
GCF_003925935	GCF_000829335	708364	4750	0.00670559204025049	90724	624	0.00687800361536087	799088	5374
GCF_000829335	GCF_003967215	707976	0	0	91113	0	0	799089	0
GCF_003967215	GCF_000829335	708364	0	0	90724	0	0	799088	0
GCF_002022605	GCF_002022665	1181119	0	0	312574	0	0	1493693	0
GCF_002022665	GCF_002022605	1141158	0	0	352860	0	0	1494018	0
GCF_002009055	GCF_013393745	708502	0	0	110293	0	0	818795	0
GCF_013393745	GCF_002009055	673075	28017	0.0416253760725031	93181	2733	0.029330013629388	766256	30750
GCF_003147565	GCF_013393745	708502	0	0	110293	0	0	818795	0
GCF_013393745	GCF_003147565	706954	0	0	111894	0	0	818848	0
GCF_003147565	GCF_026016765	708065	0	0	110765	0	0	818830	0
GCF_026016765	GCF_003147565	706954	0	0	111894	0	0	818848	0
GCF_003354305	GCF_003354445	933757	13039	0.013964018475899	185924	3096	0.0166519653191627	1119681	16135
GCF_003354445	GCF_003354305	974925	1368	0.00140318486037387	184515	318	0.00172343711893342	1159440	1686
GCF_003354325	GCF_016807705	836678	0	0	141323	0	0	978001	0
GCF_016807705	GCF_003354325	835676	0	0	142339	0	0	978015	0
GCF_003354445	GCF_003354485	920722	11210	0.0121752277017384	164330	2839	0.0172762124992393	1085052	14049
GCF_003354485	GCF_003354445	933757	0	0	185924	0	0	1119681	0
GCF_036542405	GCF_036542445	728172	446	0.00061249265283477	139684	1	7.15901606483205e-06	867856	447
GCF_036542445	GCF_036542405	724880	516	0.00071184196004856	142522	0	0	867402	516
GCF_055395075	GCF_055396555	855745	0	0	144536	0	0	1000281	0
GCF_055396555	GCF_055395075	856338	0	0	144924	0	0	1001262	0
GCF_000800315	GCF_000800355	1718883	0	0	480332	0	0	2199215	0
GCF_000800355	GCF_000800315	1703099	0	0	493575	0	0	2196674	0
GCF_001661115	GCF_003571465	1712432	50	2.91982396965252e-05	517609	839	0.00162091462860963	2230041	889
GCF_003571465	GCF_001661115	1720392	873	0.00050744248985115	507981	131	0.000257883661003069	2228373	1004
GCF_002735245	GCF_021560485	1391780	7849	0.00563954073201224	539805	187	0.000346421392910403	1931585	8036
GCF_021560485	GCF_002735245	1395332	0	0	560093	0	0	1955425	0
GCF_001697405	GCF_001697485	1701697	8786	0.00516308132411352	455806	2692	0.00590602142139419	2157503	11478
GCF_001697485	GCF_001697405	1717154	727	0.000423374956468668	455545	0	0	2172699	727
GCF_001697485	GCF_001697925	1713790	6872	0.00400982617473553	456000	1424	0.00312280701754386	2169790	8296
GCF_001697925	GCF_001697485	1701697	6260	0.00367868075221382	455806	2527	0.00554402530901305	2157503	8787
GCF_001697645	GCF_001697765	1715211	467	0.000272269709091185	458534	26	5.67024473648628e-05	2173745	493
GCF_001697765	GCF_001697645	1714696	343	0.000200035458180342	457279	892	0.00195066906636867	2171975	1235
GCF_001697745	GCF_001697765	1715211	0	0	458534	155	0.00033803382082899	2173745	155
GCF_001697765	GCF_001697745	1718874	0	0	455168	0	0	2174042	0
GCF_001697925	GCF_001698065	1708145	282	0.000165091371048711	454231	311	0.000684673657236076	2162376	593
GCF_001698065	GCF_001697925	1713790	6542	0.0038172704940512	456000	2778	0.00609210526315789	2169790	9320
GCF_002073575	GCF_022869645	1697003	0	0	484324	0	0	2181327	0
GCF_022869645	GCF_002073575	1689123	0	0	492109	0	0	2181232	0
GCF_015679665	GCF_015679735	1677636	4888	0.00291362369429364	498541	2966	0.00594936023316036	2176177	7854
GCF_015679735	GCF_015679665	1709493	1209	0.000707227230529754	469908	461	0.000981043097797867	2179401	1670
GCF_016026895	GCF_022869645	1697003	0	0	484324	0	0	2181327	0
GCF_022869645	GCF_016026895	1690232	0	0	491089	0	0	2181321	0
GCF_030644885	GCF_030644905	1710211	662	0.000387086739589442	502754	93	0.000184981123969178	2212965	755
GCF_030644905	GCF_030644885	1703892	1079	0.000633256098391213	510649	0	0	2214541	1079
GCF_030644885	GCF_030644985	1712258	0	0	501533	0	0	2213791	0
GCF_030644985	GCF_030644885	1703892	1011	0.000593347465684445	510649	130	0.000254577997802796	2214541	1141
GCF_002735245	GCF_056148775	1389085	30164	0.0217150138400458	533487	2599	0.00487172133529027	1922572	32763
GCF_056148775	GCF_002735245	1395332	1166	0.000835643416763896	560093	1499	0.0026763412504709	1955425	2665
GCF_030644985	GCF_030645005	1705572	357	0.000209313942771106	510594	0	0	2216166	357
GCF_030645005	GCF_030644985	1712258	0	0	501533	0	0	2213791	0
GCF_050966025	GCF_050966035	1748502	2029	0.00116042189256861	494791	255	0.000515369115444703	2243293	2284
GCF_050966035	GCF_050966025	1761131	486	0.000275959028601507	497515	108	0.000217078882043757	2258646	594
GCF_002356035	GCF_052059615	6914557	0	0	1214823	0	0	8129380	0
GCF_052059615	GCF_002356035	6905771	3674	0.00053201879992835	1215962	374	0.000307575401204972	8121733	4048
GCF_018223685	GCF_031852375	7075586	10284	0.00145344852002364	1208256	929	0.000768876794321733	8283842	11213
GCF_031852375	GCF_018223685	7042814	0	0	1255999	0	0	8298813	0
GCF_018223685	GCF_056393435	7028620	10342	0.00147141259592922	1266412	1350	0.00106600379655278	8295032	11692
GCF_056393435	GCF_018223685	7042814	0	0	1255999	0	0	8298813	0
GCF_021183585	GCF_900637185	6212084	0	0	771279	0	0	6983363	0
GCF_900637185	GCF_021183585	6218168	0	0	765252	0	0	6983420	0
GCF_030562925	GCF_033097305	6844070	880	0.000128578462815255	1378443	37	2.68418788444644e-05	8222513	917
GCF_033097305	GCF_030562925	6910036	7227	0.00104587009387505	1213070	487	0.000401460756592777	8123106	7714
